elapsed_ms,datetime_utc,latitude_deg,longitude_deg,relative_height_ft,preview_page,satellites,gps_level,state_raw,state
100,2022-02-22T19:12:30Z,47.48031478,-53.00945972,0,1,11,0,41,Motors_Started Log filename: FLY079.DAT
200,2022-02-22T19:12:30Z,47.48031479,-53.00945975,0,1,11,0,41,Motors_Started
300,2022-02-22T19:12:31Z,47.4803148,-53.00945976,0,1,11,0,41,Motors_Started
400,2022-02-22T19:12:31Z,47.48031481,-53.00945975,0,1,11,0,41,Motors_Started
500,2022-02-22T19:12:31Z,47.48031487,-53.00945974,0,1,11,0,41,Motors_Started
600,2022-02-22T19:12:31Z,47.48031491,-53.00945973,0,1,11,0,41,Motors_Started
700,2022-02-22T19:12:31Z,47.4803149,-53.00945977,0,1,11,0,41,Motors_Started
800,2022-02-22T19:12:31Z,47.4803149,-53.00945979,0,1,11,0,41,Motors_Started
900,2022-02-22T19:12:31Z,47.48031493,-53.00945982,0,1,11,0,41,Motors_Started
1000,2022-02-22T19:12:31Z,47.48031496,-53.00945983,0,1,11,0,41,Motors_Started
1100,2022-02-22T19:12:31Z,47.48031497,-53.00945991,0,1,12,0,41,Motors_Started
1200,2022-02-22T19:12:31Z,47.48031498,-53.00945995,0,1,12,0,41,Motors_Started
1300,2022-02-22T19:12:32Z,47.48031497,-53.00946,0,1,12,0,41,Motors_Started
1400,2022-02-22T19:12:32Z,47.48031497,-53.00946003,0,1,14,0,41,Motors_Started
1500,2022-02-22T19:12:32Z,47.48031496,-53.00946011,0,1,12,0,41,Motors_Started
1600,2022-02-22T19:12:32Z,47.48031498,-53.00946014,0,1,12,0,41,Motors_Started
1700,2022-02-22T19:12:32Z,47.48031501,-53.00946015,0,1,12,0,41,Motors_Started
1800,2022-02-22T19:12:32Z,47.48031505,-53.00946014,0,1,12,0,41,Motors_Started
1900,2022-02-22T19:12:32Z,47.48031508,-53.00946015,0,1,12,0,41,Motors_Started
2000,2022-02-22T19:12:32Z,47.4803151,-53.00946015,0,1,12,0,41,Motors_Started
2100,2022-02-22T19:12:32Z,47.48031513,-53.00946019,0,1,12,0,10,Assisted_Takeoff
2200,2022-02-22T19:12:33Z,47.48031514,-53.00946022,0,1,12,0,10,Assisted_Takeoff
2300,2022-02-22T19:12:33Z,47.48031517,-53.00946025,0,1,12,0,10,Assisted_Takeoff
2400,2022-02-22T19:12:33Z,47.4803152,-53.00946029,0,1,12,0,10,Assisted_Takeoff
2500,2022-02-22T19:12:33Z,47.48031525,-53.00946034,0,1,12,0,10,Assisted_Takeoff
2600,2022-02-22T19:12:33Z,47.48031528,-53.00946038,0,1,12,0,10,Assisted_Takeoff
2700,2022-02-22T19:12:33Z,47.48031531,-53.00946041,0,1,12,0,10,Assisted_Takeoff
2800,2022-02-22T19:12:33Z,47.48031532,-53.00946042,0,1,12,0,10,Assisted_Takeoff
2900,2022-02-22T19:12:33Z,47.48031533,-53.00946042,0,1,12,0,10,Assisted_Takeoff
3100,2022-02-22T19:12:33Z,47.48031531,-53.00946043,0,1,12,0,10,Assisted_Takeoff
3200,2022-02-22T19:12:33Z,47.48031532,-53.00946045,0,1,12,0,10,Assisted_Takeoff
3300,2022-02-22T19:12:33Z,47.4803153,-53.00946045,0,1,12,0,10,Assisted_Takeoff
3400,2022-02-22T19:12:33Z,47.4803153,-53.00946047,0,1,12,0,10,Assisted_Takeoff
3500,2022-02-22T19:12:34Z,47.48031527,-53.00946049,0,1,12,0,10,Assisted_Takeoff
3600,2022-02-22T19:12:34Z,47.48031527,-53.00946052,0,1,12,0,10,Assisted_Takeoff
3700,2022-02-22T19:12:34Z,47.48031525,-53.00946054,0,1,13,0,10,Assisted_Takeoff
3800,2022-02-22T19:12:34Z,47.48031525,-53.00946056,0,1,13,0,10,Assisted_Takeoff
3900,2022-02-22T19:12:34Z,47.48031523,-53.0094606,0,1,13,0,10,Assisted_Takeoff
4000,2022-02-22T19:12:34Z,47.48031523,-53.00946064,0,1,13,0,10,Assisted_Takeoff
4100,2022-02-22T19:12:34Z,47.4803152,-53.00946068,0,1,12,0,10,Assisted_Takeoff
4200,2022-02-22T19:12:34Z,47.48031519,-53.00946073,0,1,12,0,10,Assisted_Takeoff
4300,2022-02-22T19:12:35Z,47.48031515,-53.00946075,0,1,12,0,10,Assisted_Takeoff
4400,2022-02-22T19:12:35Z,47.48031513,-53.00946078,0,1,12,0,10,Assisted_Takeoff
4500,2022-02-22T19:12:35Z,47.4803151,-53.00946079,0,1,12,0,10,Assisted_Takeoff
4600,2022-02-22T19:12:35Z,47.48031507,-53.00946082,0,1,12,0,10,Assisted_Takeoff
4800,2022-02-22T19:12:35Z,47.48031502,-53.00946089,-0.328084,10,12,0,10,Assisted_Takeoff
4900,2022-02-22T19:12:35Z,47.480315,-53.00946091,-0.328084,10,12,0,10,Assisted_Takeoff
5000,2022-02-22T19:12:35Z,47.480315,-53.00946093,-0.328084,10,12,0,10,Assisted_Takeoff
5100,2022-02-22T19:12:35Z,47.48031504,-53.00946095,-0.328084,10,12,0,10,Assisted_Takeoff
5200,2022-02-22T19:12:35Z,47.48031507,-53.00946099,-0.328084,10,12,0,10,Assisted_Takeoff
5300,2022-02-22T19:12:36Z,47.48031508,-53.00946099,-0.328084,10,13,0,10,Assisted_Takeoff
5400,2022-02-22T19:12:36Z,47.48031506,-53.009461,-0.328084,10,13,0,10,Assisted_Takeoff
5500,2022-02-22T19:12:36Z,47.48031503,-53.00946101,-0.328084,10,12,0,10,Assisted_Takeoff
5600,2022-02-22T19:12:36Z,47.48031502,-53.00946103,-0.328084,10,12,0,10,Assisted_Takeoff
5700,2022-02-22T19:12:36Z,47.48031501,-53.009461,-0.328084,10,13,0,10,Assisted_Takeoff
5800,2022-02-22T19:12:36Z,47.48031499,-53.00946097,-0.328084,10,13,0,10,Assisted_Takeoff
5900,2022-02-22T19:12:36Z,47.48031496,-53.00946094,0,10,12,0,10,Assisted_Takeoff
6000,2022-02-22T19:12:36Z,47.48031491,-53.00946089,0,10,12,0,10,Assisted_Takeoff
6100,2022-02-22T19:12:36Z,47.4803148,-53.0094608,0,10,13,0,6,P-GPS
6200,2022-02-22T19:12:36Z,47.48031464,-53.00946066,0,10,13,0,6,P-GPS
6300,2022-02-22T19:12:37Z,47.48031446,-53.00946034,0,10,13,0,6,P-GPS
6400,2022-02-22T19:12:37Z,47.48031424,-53.00946001,0,10,13,0,6,P-GPS
6500,2022-02-22T19:12:37Z,47.48031388,-53.00945962,0.328084,10,13,0,6,P-GPS
6600,2022-02-22T19:12:37Z,47.48031347,-53.00945919,0.656168,10,13,0,6,P-GPS
6700,2022-02-22T19:12:37Z,47.48031298,-53.00945861,0.656168,10,14,0,6,P-GPS
6800,2022-02-22T19:12:37Z,47.4803125,-53.00945803,0.984252,10,14,0,6,P-GPS
6900,2022-02-22T19:12:37Z,47.48031214,-53.00945729,1.312336,10,13,0,6,P-GPS
7000,2022-02-22T19:12:37Z,47.48031179,-53.00945665,1.64042,10,13,0,6,P-GPS
7100,2022-02-22T19:12:37Z,47.48031165,-53.00945599,1.968504,10,13,0,6,P-GPS
7200,2022-02-22T19:12:37Z,47.48031145,-53.00945542,2.296588,10,13,0,6,P-GPS
7300,2022-02-22T19:12:38Z,47.48031128,-53.00945497,2.952756,10,13,0,6,P-GPS
7400,2022-02-22T19:12:38Z,47.4803111,-53.00945452,3.28084,10,13,0,6,P-GPS
7500,2022-02-22T19:12:38Z,47.48031112,-53.00945417,3.608924,10,13,0,6,P-GPS
7600,2022-02-22T19:12:38Z,47.48031108,-53.0094538,4.265092,10,13,0,6,P-GPS
7700,2022-02-22T19:12:38Z,47.48031117,-53.00945314,4.92126,10,14,0,6,P-GPS
7800,2022-02-22T19:12:38Z,47.48031117,-53.00945262,5.905512,10,14,0,6,P-GPS
7900,2022-02-22T19:12:38Z,47.48031122,-53.00945221,6.56168,10,14,0,6,P-GPS
8000,2022-02-22T19:12:38Z,47.48031121,-53.00945186,7.217848,10,14,0,6,P-GPS
8100,2022-02-22T19:12:38Z,47.48031117,-53.00945151,8.2021,10,14,0,6,P-GPS
8200,2022-02-22T19:12:38Z,47.48031112,-53.00945124,8.858268,10,14,0,6,P-GPS
8300,2022-02-22T19:12:39Z,47.48031114,-53.00945098,9.84252,10,15,0,6,P-GPS
8400,2022-02-22T19:12:39Z,47.48031116,-53.00945077,10.498688,10,15,0,6,P-GPS
8500,2022-02-22T19:12:39Z,47.48031102,-53.00945061,11.154856,10,13,0,6,P-GPS
8600,2022-02-22T19:12:39Z,47.48031096,-53.00945047,11.811024,10,13,0,6,P-GPS
8700,2022-02-22T19:12:39Z,47.48031169,-53.00945039,12.467192,10,14,0,6,P-GPS
8800,2022-02-22T19:12:39Z,47.48031215,-53.00945029,13.12336,10,15,0,6,P-GPS
8900,2022-02-22T19:12:39Z,47.48031266,-53.00945027,13.451444,10,15,0,6,P-GPS
9000,2022-02-22T19:12:39Z,47.48031304,-53.00945023,14.107612,10,15,0,6,P-GPS
9100,2022-02-22T19:12:39Z,47.48031334,-53.00945009,14.435696,10,15,0,6,P-GPS
9200,2022-02-22T19:12:40Z,47.48031351,-53.00944994,14.76378,10,15,0,6,P-GPS
9400,2022-02-22T19:12:40Z,47.48031365,-53.00944969,15.748032,19,14,0,6,P-GPS
9500,2022-02-22T19:12:40Z,47.48031317,-53.00944945,16.4042,19,13,0,6,P-GPS
9600,2022-02-22T19:12:40Z,47.48031254,-53.00944922,16.732284,19,13,0,6,P-GPS
9700,2022-02-22T19:12:40Z,47.48031209,-53.00944908,17.388452,19,13,0,6,P-GPS
9900,2022-02-22T19:12:40Z,47.48031138,-53.00944892,18.372704,19,14,0,6,P-GPS
10000,2022-02-22T19:12:40Z,47.48031089,-53.00944883,19.028872,19,14,0,6,P-GPS
10100,2022-02-22T19:12:40Z,47.48031018,-53.00944876,19.68504,19,15,0,6,P-GPS
10200,2022-02-22T19:12:40Z,47.48030972,-53.00944876,20.013124,19,15,0,6,P-GPS
10300,2022-02-22T19:12:40Z,47.48030941,-53.00944883,20.669292,19,15,0,6,P-GPS
10400,2022-02-22T19:12:40Z,47.48030935,-53.00944896,20.997376,19,15,0,6,P-GPS
10500,2022-02-22T19:12:41Z,47.48030927,-53.00944908,21.32546,19,14,0,6,P-GPS
10600,2022-02-22T19:12:41Z,47.48030917,-53.00944922,21.32546,19,14,0,6,P-GPS
10700,2022-02-22T19:12:41Z,47.48030895,-53.00944929,21.653544,19,13,0,6,P-GPS
10800,2022-02-22T19:12:41Z,47.4803088,-53.0094494,21.653544,19,13,0,6,P-GPS
10900,2022-02-22T19:12:41Z,47.48030855,-53.00944943,21.653544,19,15,0,6,P-GPS
11000,2022-02-22T19:12:41Z,47.4803084,-53.00944952,21.653544,19,15,0,6,P-GPS
11100,2022-02-22T19:12:41Z,47.48030817,-53.00944947,21.32546,19,15,0,6,P-GPS
11200,2022-02-22T19:12:41Z,47.48030805,-53.0094495,21.32546,19,15,0,6,P-GPS
11300,2022-02-22T19:12:42Z,47.4803078,-53.00944938,21.32546,19,15,0,6,P-GPS
11400,2022-02-22T19:12:42Z,47.48030766,-53.00944935,21.32546,19,15,0,6,P-GPS
11500,2022-02-22T19:12:42Z,47.48030741,-53.00944918,21.32546,19,15,0,6,P-GPS
11600,2022-02-22T19:12:42Z,47.48030728,-53.00944911,21.32546,19,15,0,6,P-GPS
11700,2022-02-22T19:12:42Z,47.48030709,-53.00944888,21.653544,19,15,0,6,P-GPS
11800,2022-02-22T19:12:42Z,47.48030702,-53.00944877,21.653544,19,15,0,6,P-GPS
11900,2022-02-22T19:12:42Z,47.48030684,-53.00944854,21.653544,19,15,0,6,P-GPS
12000,2022-02-22T19:12:42Z,47.48030675,-53.00944844,21.981628,19,15,0,6,P-GPS
12100,2022-02-22T19:12:42Z,47.4803066,-53.00944818,21.981628,19,15,0,6,P-GPS
12200,2022-02-22T19:12:42Z,47.48030655,-53.00944805,22.309712,19,15,0,6,P-GPS
12300,2022-02-22T19:12:43Z,47.48030643,-53.00944778,22.637796,19,14,0,6,P-GPS
12400,2022-02-22T19:12:43Z,47.48030639,-53.00944762,22.96588,19,14,0,6,P-GPS
12500,2022-02-22T19:12:43Z,47.48030639,-53.00944739,23.293964,19,15,0,6,P-GPS
12600,2022-02-22T19:12:43Z,47.48030645,-53.00944725,23.622048,19,15,0,6,P-GPS
12700,2022-02-22T19:12:43Z,47.48030651,-53.00944708,24.278216,19,15,0,6,P-GPS
12800,2022-02-22T19:12:43Z,47.48030662,-53.00944702,24.6063,19,15,0,6,P-GPS
12900,2022-02-22T19:12:43Z,47.48030678,-53.00944691,24.934384,19,15,0,6,P-GPS
13000,2022-02-22T19:12:43Z,47.48030696,-53.00944692,25.262468,19,15,0,6,P-GPS
13100,2022-02-22T19:12:43Z,47.48030715,-53.00944693,25.590552,19,15,0,6,P-GPS
13200,2022-02-22T19:12:43Z,47.48030737,-53.00944705,26.24672,19,15,0,6,P-GPS
13300,2022-02-22T19:12:44Z,47.48030745,-53.00944707,26.574804,19,15,0,6,P-GPS
13400,2022-02-22T19:12:44Z,47.48030758,-53.00944716,27.230972,19,15,0,6,P-GPS
13500,2022-02-22T19:12:44Z,47.48030757,-53.00944718,27.88714,19,15,0,6,P-GPS
13600,2022-02-22T19:12:44Z,47.48030763,-53.00944724,28.543308,19,15,0,6,P-GPS
13700,2022-02-22T19:12:44Z,47.48030766,-53.00944726,29.199476,19,15,0,6,P-GPS
13800,2022-02-22T19:12:44Z,47.48030779,-53.00944725,29.855644,19,15,0,6,P-GPS
13900,2022-02-22T19:12:44Z,47.48030782,-53.00944685,30.839896,19,15,0,6,P-GPS
14100,2022-02-22T19:12:44Z,47.48030792,-53.0094456,31.824148,28,14,0,6,P-GPS
14200,2022-02-22T19:12:44Z,47.48030802,-53.00944483,32.480316,28,14,0,6,P-GPS
14300,2022-02-22T19:12:45Z,47.48030801,-53.00944367,33.136484,28,14,0,6,P-GPS
14400,2022-02-22T19:12:45Z,47.48030812,-53.00944259,33.792652,28,14,0,6,P-GPS
14500,2022-02-22T19:12:45Z,47.48030813,-53.00944105,34.120736,28,14,0,6,P-GPS
14600,2022-02-22T19:12:45Z,47.48030823,-53.00943967,34.776904,28,14,0,6,P-GPS
14700,2022-02-22T19:12:45Z,47.48030824,-53.00943789,35.433072,28,14,0,6,P-GPS
14800,2022-02-22T19:12:45Z,47.48030831,-53.00943627,36.08924,28,14,0,6,P-GPS
14900,2022-02-22T19:12:45Z,47.48030836,-53.00943403,36.745408,28,13,0,6,P-GPS
15000,2022-02-22T19:12:45Z,47.48030845,-53.00943207,37.401576,28,13,0,6,P-GPS
15100,2022-02-22T19:12:45Z,47.48030844,-53.00942992,38.385828,28,14,0,6,P-GPS
15200,2022-02-22T19:12:45Z,47.48030846,-53.00942782,39.041996,28,14,0,6,P-GPS
15300,2022-02-22T19:12:45Z,47.48030844,-53.00942519,40.026248,28,13,0,6,P-GPS
15400,2022-02-22T19:12:45Z,47.48030841,-53.00942255,40.682416,28,13,0,6,P-GPS
15500,2022-02-22T19:12:46Z,47.48030833,-53.00941944,41.994752,28,14,0,6,P-GPS
15600,2022-02-22T19:12:46Z,47.48030821,-53.00941635,42.65092,28,13,0,6,P-GPS
15700,2022-02-22T19:12:46Z,47.48030805,-53.00941247,43.963256,28,13,0,6,P-GPS
15800,2022-02-22T19:12:46Z,47.48030787,-53.00940907,44.947508,28,14,0,6,P-GPS
15900,2022-02-22T19:12:46Z,47.48030766,-53.00940487,46.259844,28,14,0,6,P-GPS
16000,2022-02-22T19:12:46Z,47.4803074,-53.00940069,47.244096,28,12,0,6,P-GPS
16100,2022-02-22T19:12:46Z,47.48030714,-53.00939635,48.556432,28,12,0,6,P-GPS
16200,2022-02-22T19:12:46Z,47.480307,-53.00939188,49.540684,28,14,0,6,P-GPS
16300,2022-02-22T19:12:46Z,47.48030697,-53.00938729,50.524936,28,14,0,6,P-GPS
16400,2022-02-22T19:12:47Z,47.48030699,-53.00938254,51.509188,28,14,0,6,P-GPS
16500,2022-02-22T19:12:47Z,47.48030699,-53.00937762,52.49344,28,14,0,6,P-GPS
16600,2022-02-22T19:12:47Z,47.48030705,-53.00937258,53.149608,28,13,0,6,P-GPS
16700,2022-02-22T19:12:47Z,47.48030716,-53.00936759,54.13386,28,13,0,6,P-GPS
16800,2022-02-22T19:12:47Z,47.48030729,-53.00936222,54.790028,28,14,0,6,P-GPS
17000,2022-02-22T19:12:47Z,47.48030746,-53.0093569,56.758532,28,14,0,6,P-GPS
17100,2022-02-22T19:12:47Z,47.48030769,-53.00935108,57.4147,28,13,0,6,P-GPS
17200,2022-02-22T19:12:47Z,47.48030797,-53.00934533,58.398952,28,13,0,6,P-GPS
17300,2022-02-22T19:12:48Z,47.48030836,-53.00933893,59.383204,28,13,0,6,P-GPS
17400,2022-02-22T19:12:48Z,47.48030878,-53.00933295,60.367456,28,13,0,6,P-GPS
17500,2022-02-22T19:12:48Z,47.48030921,-53.00932636,61.351708,28,13,0,6,P-GPS
17600,2022-02-22T19:12:48Z,47.48030967,-53.00931988,62.007876,28,13,0,6,P-GPS
17700,2022-02-22T19:12:48Z,47.48031021,-53.00931269,62.992128,28,14,0,6,P-GPS
17800,2022-02-22T19:12:48Z,47.48031081,-53.00930567,63.97638,28,14,0,6,P-GPS
17900,2022-02-22T19:12:48Z,47.48031141,-53.00929836,64.960632,28,13,0,6,P-GPS
18000,2022-02-22T19:12:48Z,47.48031205,-53.00929086,65.944884,28,13,0,6,P-GPS
18100,2022-02-22T19:12:48Z,47.48031283,-53.00928304,66.929136,28,13,0,6,P-GPS
18200,2022-02-22T19:12:48Z,47.4803136,-53.00927554,67.585304,28,13,0,6,P-GPS
18300,2022-02-22T19:12:49Z,47.48031434,-53.00926747,68.569556,28,14,0,6,P-GPS
18400,2022-02-22T19:12:49Z,47.480315,-53.00925984,69.553808,28,14,0,6,P-GPS
18500,2022-02-22T19:12:49Z,47.48031562,-53.00925173,70.53806,28,13,0,6,P-GPS
18600,2022-02-22T19:12:49Z,47.48031622,-53.009244,71.194228,28,13,0,6,P-GPS
18800,2022-02-22T19:12:49Z,47.48031742,-53.00922811,72.834648,37,13,0,6,P-GPS
18900,2022-02-22T19:12:49Z,47.48031805,-53.00921946,73.8189,37,13,0,6,P-GPS
19000,2022-02-22T19:12:49Z,47.48031864,-53.00921165,74.475068,37,13,0,6,P-GPS
19100,2022-02-22T19:12:49Z,47.48031927,-53.00920309,75.45932,37,13,0,6,P-GPS
19200,2022-02-22T19:12:49Z,47.48031989,-53.0091951,76.115488,37,13,0,6,P-GPS
19300,2022-02-22T19:12:49Z,47.48032067,-53.00918621,77.09974,37,13,0,6,P-GPS
19400,2022-02-22T19:12:49Z,47.48032139,-53.00917824,77.755908,37,13,0,6,P-GPS
19500,2022-02-22T19:12:50Z,47.48032235,-53.00916893,78.74016,37,13,0,6,P-GPS
19600,2022-02-22T19:12:50Z,47.48032321,-53.00916066,79.396328,37,13,0,6,P-GPS
19700,2022-02-22T19:12:50Z,47.48032431,-53.00915169,80.38058,37,14,0,6,P-GPS
19800,2022-02-22T19:12:50Z,47.48032536,-53.00914295,81.364832,37,14,0,6,P-GPS
19900,2022-02-22T19:12:50Z,47.48032663,-53.00913385,82.349084,37,14,0,6,P-GPS
20000,2022-02-22T19:12:50Z,47.48032778,-53.00912538,83.005252,37,14,0,6,P-GPS
20100,2022-02-22T19:12:50Z,47.48032911,-53.00911608,83.989504,37,14,0,6,P-GPS
20200,2022-02-22T19:12:50Z,47.4803303,-53.00910743,84.973756,37,14,0,6,P-GPS
20300,2022-02-22T19:12:51Z,47.48033169,-53.00909786,85.958008,37,14,0,6,P-GPS
20400,2022-02-22T19:12:51Z,47.48033291,-53.00908923,87.270344,37,14,0,6,P-GPS
20500,2022-02-22T19:12:51Z,47.48033433,-53.00907963,88.254596,37,14,0,6,P-GPS
20600,2022-02-22T19:12:51Z,47.4803356,-53.00907073,89.566932,37,14,0,6,P-GPS
20700,2022-02-22T19:12:51Z,47.48033704,-53.00906054,90.879268,37,14,0,6,P-GPS
20800,2022-02-22T19:12:51Z,47.4803383,-53.00905163,92.191604,37,14,0,6,P-GPS
20900,2022-02-22T19:12:51Z,47.48033973,-53.00904165,93.50394,37,14,0,6,P-GPS
21000,2022-02-22T19:12:51Z,47.48034099,-53.00903294,94.816276,37,14,0,6,P-GPS Not Enough Force/ESC Error
21100,2022-02-22T19:12:51Z,47.48034244,-53.00902373,96.128612,37,14,0,6,P-GPS Not Enough Force/ESC Error
21200,2022-02-22T19:12:51Z,47.48034383,-53.00901488,97.440948,37,14,0,6,P-GPS Not Enough Force/ESC Error
21300,2022-02-22T19:12:52Z,47.48034525,-53.0090062,98.753284,37,15,0,6,P-GPS Not Enough Force/ESC Error
21400,2022-02-22T19:12:52Z,47.48034656,-53.00899815,99.737536,37,15,0,6,P-GPS Not Enough Force/ESC Error
21500,2022-02-22T19:12:52Z,47.48034805,-53.00898972,100.721788,37,15,0,6,P-GPS Not Enough Force/ESC Error
21600,2022-02-22T19:12:52Z,47.48034942,-53.00898188,101.70604,37,15,0,6,P-GPS Not Enough Force/ESC Error
21700,2022-02-22T19:12:52Z,47.48035095,-53.0089736,102.690292,37,15,0,6,P-GPS
21800,2022-02-22T19:12:52Z,47.48035239,-53.00896554,103.674544,37,15,0,6,P-GPS
21900,2022-02-22T19:12:52Z,47.48035401,-53.00895785,104.330712,37,14,0,6,P-GPS
22000,2022-02-22T19:12:52Z,47.48035545,-53.00895059,105.314964,37,14,0,6,P-GPS
22100,2022-02-22T19:12:52Z,47.48035717,-53.0089422,105.971132,37,15,0,6,P-GPS
22200,2022-02-22T19:12:52Z,47.48035859,-53.00893485,106.299216,37,15,0,6,P-GPS
22300,2022-02-22T19:12:52Z,47.48036024,-53.00892667,106.955384,37,15,0,6,P-GPS
22400,2022-02-22T19:12:52Z,47.48036164,-53.0089196,107.283468,37,15,0,6,P-GPS
22500,2022-02-22T19:12:53Z,47.48036315,-53.00891196,107.283468,37,14,0,6,P-GPS
22600,2022-02-22T19:12:53Z,47.48036458,-53.00890501,107.283468,37,14,0,6,P-GPS
22700,2022-02-22T19:12:53Z,47.48036588,-53.00889888,107.283468,37,14,0,6,P-GPS
22800,2022-02-22T19:12:53Z,47.48036709,-53.00889327,107.283468,37,14,0,6,P-GPS
22900,2022-02-22T19:12:53Z,47.48036824,-53.00888825,107.283468,37,14,0,6,P-GPS
23000,2022-02-22T19:12:53Z,47.48036916,-53.00888412,107.283468,37,14,0,6,P-GPS
23100,2022-02-22T19:12:53Z,47.48036991,-53.00888044,107.283468,37,15,0,6,P-GPS
23200,2022-02-22T19:12:53Z,47.48037051,-53.00887733,107.283468,37,14,0,6,P-GPS
23400,2022-02-22T19:12:54Z,47.48037141,-53.00887229,107.611552,46,15,0,6,P-GPS
23500,2022-02-22T19:12:54Z,47.48037175,-53.00887028,107.939636,46,15,0,6,P-GPS
23600,2022-02-22T19:12:54Z,47.48037213,-53.00886845,107.939636,46,15,0,6,P-GPS
23700,2022-02-22T19:12:54Z,47.48037245,-53.00886679,108.26772,46,15,0,6,P-GPS
23800,2022-02-22T19:12:54Z,47.48037293,-53.00886508,108.595804,46,15,0,6,P-GPS
24000,2022-02-22T19:12:54Z,47.48037335,-53.00886366,108.923888,46,15,0,6,P-GPS
24100,2022-02-22T19:12:54Z,47.480374,-53.00886188,109.251972,46,15,0,6,P-GPS
24200,2022-02-22T19:12:54Z,47.48037451,-53.00886048,109.251972,46,15,0,6,P-GPS
24300,2022-02-22T19:12:55Z,47.48037529,-53.00885855,109.251972,46,13,0,6,P-GPS
24400,2022-02-22T19:12:55Z,47.48037585,-53.00885721,109.251972,46,13,0,6,P-GPS
24500,2022-02-22T19:12:55Z,47.48037664,-53.00885538,109.251972,46,13,0,6,P-GPS
24600,2022-02-22T19:12:55Z,47.4803772,-53.00885406,109.251972,46,13,0,6,P-GPS
24700,2022-02-22T19:12:55Z,47.48037796,-53.00885223,109.251972,46,14,0,6,P-GPS
24800,2022-02-22T19:12:55Z,47.4803785,-53.00885088,109.251972,46,14,0,6,P-GPS
24900,2022-02-22T19:12:55Z,47.48037914,-53.00884916,109.251972,46,14,0,6,P-GPS
25000,2022-02-22T19:12:55Z,47.48037957,-53.00884787,109.251972,46,14,0,6,P-GPS
25100,2022-02-22T19:12:55Z,47.48038007,-53.00884631,109.251972,46,14,0,6,P-GPS
25200,2022-02-22T19:12:55Z,47.48038039,-53.00884522,109.251972,46,14,0,6,P-GPS
25300,2022-02-22T19:12:56Z,47.48038081,-53.00884378,109.251972,46,14,0,6,P-GPS
25400,2022-02-22T19:12:56Z,47.4803811,-53.00884274,109.251972,46,14,0,6,P-GPS
25500,2022-02-22T19:12:56Z,47.48038141,-53.00884159,109.251972,46,14,0,6,P-GPS
25600,2022-02-22T19:12:56Z,47.48038164,-53.00884077,109.251972,46,14,0,6,P-GPS
25700,2022-02-22T19:12:56Z,47.48038195,-53.00883986,109.251972,46,15,0,6,P-GPS
25800,2022-02-22T19:12:56Z,47.48038219,-53.00883922,109.251972,46,15,0,6,P-GPS
25900,2022-02-22T19:12:56Z,47.4803825,-53.00883843,108.923888,46,15,0,6,P-GPS
26000,2022-02-22T19:12:56Z,47.48038271,-53.00883791,108.923888,46,15,0,6,P-GPS
26100,2022-02-22T19:12:56Z,47.48038297,-53.00883727,108.923888,46,15,0,6,P-GPS
26200,2022-02-22T19:12:56Z,47.48038312,-53.00883686,108.923888,46,15,0,6,P-GPS
26300,2022-02-22T19:12:56Z,47.48038334,-53.00883631,108.923888,46,14,0,6,P-GPS
26400,2022-02-22T19:12:56Z,47.48038345,-53.00883599,108.923888,46,14,0,6,P-GPS
26500,2022-02-22T19:12:57Z,47.48038362,-53.00883564,108.923888,46,15,0,6,P-GPS
26600,2022-02-22T19:12:57Z,47.48038369,-53.00883547,108.923888,46,15,0,6,P-GPS
26700,2022-02-22T19:12:57Z,47.4803838,-53.00883521,108.923888,46,15,0,6,P-GPS
26800,2022-02-22T19:12:57Z,47.48038379,-53.00883512,108.595804,46,15,0,6,P-GPS
26900,2022-02-22T19:12:57Z,47.48038377,-53.00883491,108.595804,46,15,0,6,P-GPS
27000,2022-02-22T19:12:57Z,47.48038367,-53.00883488,108.595804,46,15,0,6,P-GPS
27100,2022-02-22T19:12:57Z,47.48038363,-53.00883481,108.595804,46,15,0,6,P-GPS
27200,2022-02-22T19:12:57Z,47.48038353,-53.00883491,108.595804,46,15,0,6,P-GPS
27300,2022-02-22T19:12:57Z,47.48038346,-53.00883501,108.595804,46,15,0,6,P-GPS
27400,2022-02-22T19:12:57Z,47.48038335,-53.00883524,108.595804,46,15,0,6,P-GPS
27500,2022-02-22T19:12:58Z,47.48038337,-53.00883533,108.595804,46,15,0,6,P-GPS
27600,2022-02-22T19:12:58Z,47.48038333,-53.00883555,108.595804,46,15,0,6,P-GPS
27700,2022-02-22T19:12:58Z,47.48038336,-53.00883567,108.595804,46,15,0,6,P-GPS
27800,2022-02-22T19:12:58Z,47.48038333,-53.00883593,108.595804,46,15,0,6,P-GPS
27900,2022-02-22T19:12:58Z,47.48038337,-53.0088361,108.595804,46,14,0,6,P-GPS
28100,2022-02-22T19:12:58Z,47.48038339,-53.00883655,108.595804,55,14,0,6,P-GPS
28200,2022-02-22T19:12:58Z,47.48038336,-53.00883682,108.595804,55,14,0,6,P-GPS
28300,2022-02-22T19:12:59Z,47.48038337,-53.00883695,108.26772,55,14,0,6,P-GPS
28400,2022-02-22T19:12:59Z,47.48038332,-53.00883719,108.26772,55,14,0,6,P-GPS
28500,2022-02-22T19:12:59Z,47.48038324,-53.00883735,108.26772,55,15,0,6,P-GPS
